@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_y_record.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute pcs15 numeric
@attribute pcs16 numeric
@attribute pcs17 numeric
@attribute pcs18 numeric
@attribute pcs19 numeric
@attribute pcs20 numeric
@attribute pcs21 numeric
@attribute pcs22 numeric
@attribute pcs23 numeric
@attribute pcs24 numeric
@attribute result numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,17
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,7
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,11
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,11
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,13
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,6
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,9
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,3
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
